field1,Year,Ceremony,Award ID,Award Type,Award Name,Work,Nominee,Winner
22303,2018,61,694,Work,Best R&B Song,Focus,"Darhyl Camper Jr, H.E.R. & Justin Love, songwriters (H.E.R.)",FALSE
22304,2018,61,694,Work,Best R&B Song,Feels Like Summer,"Donald Glover & Ludwig G枚ransson, songwriters (Childish Gambino)",FALSE
22305,2018,61,694,Work,Best R&B Song,Come Through And Chill,"Jermaine Cole, Miguel Pimentel & Salaam Remi, songwriters (Miguel Featuring J. Cole & Salaam Remi)",FALSE
22306,2018,61,694,Work,Best R&B Song,Long As I Live,"Paul Boutin, Toni Braxton & Antonio Dixon, songwriters (Toni Braxton)",FALSE
22307,2018,61,694,Work,Best R&B Song,Boo'd Up,"Roderick Pusharod Bullock, Larrance Dopson, Joelle James, Ella Mai & Dijon McFarlane, songwriters (Ella Mai)",TRUE
22308,2018,61,695,Work,Best R&B Album,Honestly,Lalah Hathaway,FALSE
22309,2018,61,695,Work,Best R&B Album,Good Thing,Leon Bridges,FALSE
22310,2018,61,695,Work,Best R&B Album,Gumbo Unplugged (Live),PJ Morton,FALSE
22311,2018,61,695,Work,Best R&B Album,Sex & Cigarettes,Toni Braxton,FALSE
22312,2018,61,695,Work,Best R&B Album,H.E.R.,H.E.R.,TRUE
22313,2018,61,698,Work,Best Reggae Album,As The World Turns,Black Uhuru,FALSE
22314,2018,61,698,Work,Best Reggae Album,Reggae Forever,Etana,FALSE
22315,2018,61,698,Work,Best Reggae Album,A Matter Of Time,Protoje,FALSE
22316,2018,61,698,Work,Best Reggae Album,Rebellion Rises,Ziggy Marley,FALSE
22317,2018,61,698,Work,Best Reggae Album,44/876,Sting & Shaggy,TRUE
22318,2018,61,703,Work,Best Metal Performance,Condemned To The Gallows,Between The Buried And Me,FALSE
22319,2018,61,703,Work,Best Metal Performance,Honeycomb,Deafheaven,FALSE
22320,2018,61,703,Work,Best Metal Performance,Betrayer,Trivium,FALSE
22321,2018,61,703,Work,Best Metal Performance,On My Teeth,Underoath,FALSE
22322,2018,61,703,Work,Best Metal Performance,Electric Messiah,High On Fire,TRUE
22323,2018,61,705,Work,Best Rock Song,Black Smoke Rising,"Jacob Thomas Kiszka, Joshua Michael Kiszka, Samuel Francis Kiszka & Daniel Robert Wagner, songwriters (Greta Van Fleet)",FALSE
22324,2018,61,705,Work,Best Rock Song,MANTRA,"Jordan Fish, Matthew Kean, Lee Malia, Matthew Nicholls & Oliver Sykes, songwriters (Bring Me The Horizon)",FALSE
22325,2018,61,705,Work,Best Rock Song,Rats,"Tom Dalgety & A Ghoul Writer, songwriters (Ghost)",FALSE
22326,2018,61,705,Work,Best Rock Song,Jumpsuit,"Tyler Joseph, songwriter (Twenty One Pilots)",FALSE
22327,2018,61,705,Work,Best Rock Song,Masseduction,"Jack Antonoff & Annie Clark, songwriters (St. Vincent)",TRUE
22328,2018,61,706,Work,Best Rock Album,Rainier Fog,Alice In Chains,FALSE
22329,2018,61,706,Work,Best Rock Album,M A N I A,Fall Out Boy,FALSE
22330,2018,61,706,Work,Best Rock Album,Prequelle,Ghost,FALSE
22331,2018,61,706,Work,Best Rock Album,Pacific Daydream,Weezer,FALSE
22332,2018,61,706,Work,Best Rock Album,From The Fires,Greta Van Fleet,TRUE
22333,2018,61,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Accessory To War (Neil deGrasse Tyson & Avis Lang),Courtney B. Vance,FALSE
22334,2018,61,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Calypso,David Sedaris,FALSE
22335,2018,61,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Creative Quest,Questlove,FALSE
22336,2018,61,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",The Last Black Unicorn,Tiffany Haddish,FALSE
22337,2018,61,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Faith - A Journey For All,Jimmy Carter,TRUE
22338,2018,61,711,Work,Best Traditional Pop Vocal Album,The Music...The Mem'ries...The Magic!,Barbra Streisand,FALSE
22339,2018,61,711,Work,Best Traditional Pop Vocal Album,Nat \,Gregory Porter,FALSE
22340,2018,61,711,Work,Best Traditional Pop Vocal Album,Standards (Deluxe),Seal,FALSE
22341,2018,61,711,Work,Best Traditional Pop Vocal Album,Love Is Here To Stay,Tony Bennett & Diana Krall,FALSE
22342,2018,61,711,Work,Best Traditional Pop Vocal Album,My Way,Willie Nelson,TRUE
22343,2018,61,713,Work,Best Musical Theater Album,My Fair Lady,"Lauren Ambrose, Norbert Leo Butz & Harry Hadden-Paton, principal soloists; Van Dean, David Lai & Ted Sperling, producers (Frederick Loewe, composer; Alan Jay Lerner, lyricist) (2018 Broadway Cast)",FALSE
22344,2018,61,713,Work,Best Musical Theater Album,Once On This Island,"Phillip Boykin, Merle Dandridge, Quentin Earl Darrington, Hailey Kilgore, Kenita R. Miller, Alex Newell, Isaac Powell & Lea Salonga, principal soloists; Lynn Ahrens, Stephen Flaherty & Elliot Scheiner, producers (Stephen Flaherty, composer; Lynn Ahrens, lyricist) (New Broadway Cast)",FALSE
22345,2018,61,713,Work,Best Musical Theater Album,Carousel,"Ren茅e Fleming, Alexander Gemignani, Joshua Henry, Lindsay Mendez & Jessie Mueller, principal soloists; Steven Epstein, producer (Richard Rodgers, composer; Oscar Hammerstein II, lyricist) (2018 Broadway Cast)",FALSE
22346,2018,61,713,Work,Best Musical Theater Album,Jesus Christ Superstar Live In Concert,"Sara Bareilles, Alice Cooper, Ben Daniels, Brandon Victor Dixon, Erik Gr枚nwall, Jin Ha, John Legend, Norm Lewis & Jason Tam, principal soloists; Andrew Lloyd Webber & Harvey Mason, Jr., producers (Andrew Lloyd Webber, composer; Tim Rice, lyricist) (Original Television Cast)",FALSE
22347,2018,61,713,Work,Best Musical Theater Album,The Band's Visit,"Etai Benson, Adam Kantor, Katrina Lenk & Ari'el Stachel, principal soloists; Dean Sharenow & David Yazbek, producers; David Yazbek, composer & lyricist (Original Broadway Cast); Dean Sharenow, engineer/mixer",TRUE
22348,2018,61,715,Work,Best Comedy Album,Tamborine,Chris Rock,FALSE
22349,2018,61,715,Work,Best Comedy Album,Standup For Drummers,Fred Armisen,FALSE
22350,2018,61,715,Work,Best Comedy Album,Noble Ape,Jim Gaffigan,FALSE
22351,2018,61,715,Work,Best Comedy Album,Annihilation,Patton Oswalt,FALSE
22352,2018,61,715,Work,Best Comedy Album,Equanimity & The Bird Revelation,Dave Chappelle,TRUE
22353,2018,61,719,Work,"Best Latin Rock, Urban Or Alternative Album",Claroscura,Aterciopelados,FALSE
22354,2018,61,719,Work,"Best Latin Rock, Urban Or Alternative Album",Coastcity,COASTCITY,FALSE
22355,2018,61,719,Work,"Best Latin Rock, Urban Or Alternative Album",Encanto Tropical,Monsieur Perin茅,FALSE
22356,2018,61,719,Work,"Best Latin Rock, Urban Or Alternative Album",Gourmet,Orishas,FALSE
22357,2018,61,719,Work,"Best Latin Rock, Urban Or Alternative Album",Aztl谩n,Zo茅,TRUE
22358,2018,61,721,Work,Best Chamber Music/Small Ensemble Performance,Visions and Variations,A Far Cry,FALSE
22359,2018,61,721,Work,Best Chamber Music/Small Ensemble Performance,Stravinsky: The Rite of Spring Concerto for Two Pianos,Leif Ove Andsnes & Marc-Andr茅 Hamelin,FALSE
22360,2018,61,721,Work,Best Chamber Music/Small Ensemble Performance,Blueprinting,The Aizuri Quartet,FALSE
22361,2018,61,721,Work,Best Chamber Music/Small Ensemble Performance,"Beethoven, Shostakovich & Bach",The Danish String Quartet,FALSE
22362,2018,61,721,Work,Best Chamber Music/Small Ensemble Performance,Landfall,Laurie Anderson & the Kronos Quartet,TRUE
22363,2018,61,723,Work,Best Rap Album,Swimming,Mac Miller,FALSE
22364,2018,61,723,Work,Best Rap Album,Victory Lap,Nipsey Hussle,FALSE
22365,2018,61,723,Work,Best Rap Album,Daytona,Pusha T,FALSE
22366,2018,61,723,Work,Best Rap Album,Astroworld,Travis Scott,FALSE
22367,2018,61,723,Work,Best Rap Album,Invasion Of Privacy,Cardi B,TRUE
22368,2018,61,725,Work,Best Traditional R&B Performance,Don't Fall Apart On Me Tonight,Bettye LaVette,FALSE
22369,2018,61,725,Work,Best Traditional R&B Performance,Made For Love,Charlie Wilson Featuring Lalah Hathaway,FALSE
22370,2018,61,725,Work,Best Traditional R&B Performance,Honest,MAJOR.,FALSE
22371,2018,61,725,Work,Best Traditional R&B Performance,How Deep Is Your Love,PJ Morton Featuring Yebba,TRUE
22372,2018,61,735,Work,Best Compilation Soundtrack For Visual Media,Call Me By Your Name,(Various Artists),FALSE
22373,2018,61,735,Work,Best Compilation Soundtrack For Visual Media,Deadpool 2,(Various Artists),FALSE
22374,2018,61,735,Work,Best Compilation Soundtrack For Visual Media,Lady Bird,(Various Artists),FALSE
22375,2018,61,735,Work,Best Compilation Soundtrack For Visual Media,Stranger Things,(Various Artists),FALSE
22376,2018,61,735,Work,Best Compilation Soundtrack For Visual Media,The Greatest Showman,Hugh Jackman (& Various Artists),TRUE
22377,2018,61,738,Work,Best Rap/Sung Performance,Pretty Little Fears,6lack Featuring J. Cole,FALSE
22378,2018,61,738,Work,Best Rap/Sung Performance,Like I Do,Christina Aguilera Featuring Goldlink,FALSE
22379,2018,61,738,Work,Best Rap/Sung Performance,All The Stars,Kendrick Lamar & SZA,FALSE
22380,2018,61,738,Work,Best Rap/Sung Performance,Rockstar,Post Malone Featuring 21 Savage,FALSE
22381,2018,61,738,Work,Best Rap/Sung Performance,This Is America,Childish Gambino,TRUE
22382,2018,61,739,Work,Best Remixed Recording,Audio (CID Remix),"CID, remixer (LSD)",FALSE
22383,2018,61,739,Work,Best Remixed Recording,Stargazing (Kaskade Remix),"Kaskade, remixer (Kygo Featuring Justin Jesso)",FALSE
22384,2018,61,739,Work,Best Remixed Recording,How Long (EDX's Dubai Skyline Remix),"Maurizio Colella & Christian Hirt, remixers (Charlie Puth)",FALSE
22385,2018,61,739,Work,Best Remixed Recording,Only Road (Cosmic Gate Remix),"Olaf Dieckmann & Claus Terhoeven, remixers (Gabriel & Dresden Featuring Sub Teal)",FALSE
22386,2018,61,739,Work,Best Remixed Recording,Walking Away (Mura Masa Remix),"Alex Crossan, remixer (Haim)",TRUE
22387,2018,61,745,Work,Best Rap Song,Win,"K. Duckworth, A. Hernandez, J. McKinzie, M. Samuels & C. Thompson, songwriters (Jay Rock)",FALSE
22388,2018,61,745,Work,Best Rap Song,King's Dead,"Kendrick Duckworth, Samuel Gloade, James Litherland, Johnny McKinzie, Axel Morgan, Mark Spears, Travis Walton, Nayvadius Wilburn & Michael Williams II, songwriters (Kendrick Lamar, Jay Rock, Future & James Blake)",FALSE
22389,2018,61,745,Work,Best Rap Song,Sicko Mode,"Khalif Brown, Rog茅t Chahayed, BryTavious Chambers, Mike Dean, Mirsad Dervic, Kevin Gomringer, Tim Gomringer, Aubrey Graham, Chauncey Hollis, Jacques Webster, Ozan Yildirim & Cydel Young, songwriters (Travis Scott, Drake, (Big Hawk) & Swae Lee)",FALSE
22390,2018,61,745,Work,Best Rap Song,Lucky You,"R. Fraser, G. Lucas, M. Mathers, M. Samuels & J. Sweet, songwriters (Eminem Featuring Joyner Lucas)",FALSE
22391,2018,61,745,Work,Best Rap Song,God's Plan,"Aubrey Graham, Daveon Jackson, Brock Korsan, Ron LaTour, Matthew Samuels & Noah Shebib, songwriters (Drake)",TRUE
22392,2018,61,748,Work,Best Dance Recording,Northern Soul,Above & Beyond Featuring Richard Bedford,FALSE
22393,2018,61,748,Work,Best Dance Recording,Ultimatum,Disclosure (Featuring Fatoumata Diawara),FALSE
22394,2018,61,748,Work,Best Dance Recording,Losing It,Fisher,FALSE
22395,2018,61,748,Work,Best Dance Recording,Ghost Voices,Virtual Self,FALSE
22396,2018,61,748,Work,Best Dance Recording,Electricity,Silk City & Dua Lipa Featuring Diplo & Mark Ronson,TRUE
22397,2018,61,749,Work,Best Dance/Electronic Album,Singularity,Jon Hopkins,FALSE
22398,2018,61,749,Work,Best Dance/Electronic Album,Oil Of Every Pearl's Un-Insides,SOPHIE,FALSE
22399,2018,61,749,Work,Best Dance/Electronic Album,Treehouse,Sofi Tukker,FALSE
22400,2018,61,749,Work,Best Dance/Electronic Album,Lune Rouge,TOKiMONSTA,FALSE
22401,2018,61,749,Work,Best Dance/Electronic Album,Woman Worldwide,Justice,TRUE
22402,2018,61,754,Work,Best Immersive Audio Album,Seven Words From The Cross,"Daniel Shores, surround mix engineer; Daniel Shores, surround mastering engineer; Dan Merceruio, surround producer (Matthew Guard & Skylark)",FALSE
22403,2018,61,754,Work,Best Immersive Audio Album,Folketoner,"Morten Lindberg, surround mix engineer; Morten Lindberg, surround mastering engineer; Morten Lindberg, surround producer (Anne Karin Sundal-Ask & Det Norske Jentekor)",FALSE
22404,2018,61,754,Work,Best Immersive Audio Album,Sommerro: Ujamaa & The Iceberg,"Morten Lindberg, surround mix engineer; Morten Lindberg, surround mastering engineer; Morten Lindberg, surround producer (Ingar Heine Bergby, Trondheim Symphony Orchestra & Choir)",FALSE
22405,2018,61,754,Work,Best Immersive Audio Album,Symbol,"Prashant Mistry & Ronald Prent, surround mix engineers; Darcy Proper, surround mastering engineer; Prashant Mistry & Ronald Prent, surround producers (Engine-Earz Experiment)",FALSE
22406,2018,61,754,Work,Best Immersive Audio Album,Eye In The Sky - 35th Anniversary Edition,"Alan Parsons, surround mix engineer; Dave Donnelly, PJ Olsson & Alan Parsons, surround mastering engineers; Alan Parsons, surround producer (The Alan Parsons Project)",TRUE
22407,2018,61,762,Work,Best Americana Album,Things Have Changed,Bettye LaVette,FALSE
22408,2018,61,762,Work,Best Americana Album,The Tree Of Forgiveness,John Prine,FALSE
22409,2018,61,762,Work,Best Americana Album,"The Lonely, The Lonesome & The Gone",Lee Ann Womack,FALSE
22410,2018,61,762,Work,Best Americana Album,One Drop Of Truth,The Wood Brothers,FALSE
22411,2018,61,762,Work,Best Americana Album,"By The Way, I Forgive You",Brandi Carlile,TRUE
22412,2018,61,764,Work,Best Children'S Album,Falu's Bazaar,Falu,FALSE
22413,2018,61,764,Work,Best Children'S Album,The Nation Of Imagine,Frank & Deane,FALSE
22414,2018,61,764,Work,Best Children'S Album,Giants Of Science,The Pop Ups,FALSE
22415,2018,61,764,Work,Best Children'S Album,Building Blocks,Tim Kubart,FALSE
22416,2018,61,764,Work,Best Children'S Album,All The Sounds,Lucy Kalantari & The Jazz Cats,TRUE
22417,2018,61,765,Work,Best Classical Instrumental Solo,Biber: The Mystery Sonatas,"Christina Day Martinson; Martin Pearlman, conductor (Boston Baroque)",FALSE
22418,2018,61,765,Work,Best Classical Instrumental Solo,Glass: Three Pieces In The Shape Of A Square,Craig Morris,FALSE
22419,2018,61,765,Work,Best Classical Instrumental Solo,"Bruch: Scottish Fantasy, Op. 46; Violin Concerto No. 1 In G Minor, Op. 26",Joshua Bell (The Academy Of St. Martin In The Fields),FALSE
22420,2018,61,765,Work,Best Classical Instrumental Solo,Bart贸k: Piano Concerto No. 2,"Yuja Wang; Simon Rattle, conductor (Berliner Philharmoniker)",FALSE
22421,2018,61,765,Work,Best Classical Instrumental Solo,Kernis: Violin Concerto,"James Ehnes; Ludovic Morlot, conductor (Seattle Symphony)",TRUE
22422,2018,61,766,Work,Best Country Solo Performance,Millionaire,Chris Stapleton,FALSE
22423,2018,61,766,Work,Best Country Solo Performance,Parallel Line,Keith Urban,FALSE
22424,2018,61,766,Work,Best Country Solo Performance,Wouldn't It Be Great?,Loretta Lynn,FALSE
22425,2018,61,766,Work,Best Country Solo Performance,Mona Lisas And Mad Hatters,Maren Morris,FALSE
22426,2018,61,766,Work,Best Country Solo Performance,Butterflies,Kacey Musgraves,TRUE
22427,2018,61,767,Work,Best Country Duo/Group Performance,Meant To Be,Bebe Rexha & Florida Georgia Line,FALSE
22428,2018,61,767,Work,Best Country Duo/Group Performance,Shoot Me Straight,Brothers Osborne,FALSE
22429,2018,61,767,Work,Best Country Duo/Group Performance,When Someone Stops Loving You,Little Big Town,FALSE
22430,2018,61,767,Work,Best Country Duo/Group Performance,Dear Hate,Maren Morris Featuring Vince Gill,FALSE
22431,2018,61,767,Work,Best Country Duo/Group Performance,Tequila,Dan + Shay,TRUE
22432,2018,61,768,Work,Best Folk Album,Black Cowboys,Dom Flemons,FALSE
22433,2018,61,768,Work,Best Folk Album,Weed Garden,Iron & Wine,FALSE
22434,2018,61,768,Work,Best Folk Album,Whistle Down The Wind,Joan Baez,FALSE
22435,2018,61,768,Work,Best Folk Album,Rifles & Rosary Beads,Mary Gauthier,FALSE
22436,2018,61,768,Work,Best Folk Album,All Ashore,Punch Brothers,TRUE
22437,2018,61,769,Work,Best Regional Roots Music Album,Spyboy,Cha Wa,FALSE
22438,2018,61,769,Work,Best Regional Roots Music Album,Aloha From Na Hoa,Na Hoa,FALSE
22439,2018,61,769,Work,Best Regional Roots Music Album,Kreole Rock And Soul,Sean Ardoin,FALSE
22440,2018,61,769,Work,Best Regional Roots Music Album,Mewasinsational - Cree Round Dance Songs,Young Spirit,FALSE
22441,2018,61,769,Work,Best Regional Roots Music Album,No 'Ane'i,Kalani Pe'a,TRUE
22442,2018,61,771,Work,Best Gospel Album,A Great Work,Brian Courtney Wilson,FALSE
22443,2018,61,771,Work,Best Gospel Album,One Nation Under God,Jekalyn Carr,FALSE
22444,2018,61,771,Work,Best Gospel Album,Make Room,Jonathan McReynolds,FALSE
22445,2018,61,771,Work,Best Gospel Album,The Other Side,The Walls Group,FALSE
22446,2018,61,771,Work,Best Gospel Album,Hiding Place,Tori Kelly,TRUE
22447,2018,61,772,Work,Best Contemporary Christian Music Album,Hallelujah Here Below,Elevation Worship,FALSE
22448,2018,61,772,Work,Best Contemporary Christian Music Album,Living With A Fire,Jesus Culture,FALSE
22449,2018,61,772,Work,Best Contemporary Christian Music Album,Surrounded,Michael W. Smith,FALSE
22450,2018,61,772,Work,Best Contemporary Christian Music Album,Survivor: Live From Harding Prison,Zach Williams,FALSE
22451,2018,61,772,Work,Best Contemporary Christian Music Album,Look Up Child,Lauren Daigle,TRUE
22452,2018,61,776,Work,Best Pop Solo Performance,God Is A Woman,Ariana Grande,FALSE
22453,2018,61,776,Work,Best Pop Solo Performance,Colors,Beck,FALSE
22454,2018,61,776,Work,Best Pop Solo Performance,Havana (Live),Camila Cabello,FALSE
22455,2018,61,776,Work,Best Pop Solo Performance,Better Now,Post Malone,FALSE
22456,2018,61,776,Work,Best Pop Solo Performance,Joanne (Where Do You Think You're Goin'?),Lady Gaga,TRUE
22457,2018,61,777,Work,Best Pop Duo/Group Performance,Don't Go Breaking My Heart,Backstreet Boys,FALSE
22458,2018,61,777,Work,Best Pop Duo/Group Performance,Fall In Line,Christina Aguilera Featuring Demi Lovato,FALSE
22459,2018,61,777,Work,Best Pop Duo/Group Performance,Say Something,Justin Timberlake Featuring Chris Stapleton,FALSE
22460,2018,61,777,Work,Best Pop Duo/Group Performance,Girls Like You,Maroon 5 Featuring Cardi B,FALSE
22461,2018,61,777,Work,Best Pop Duo/Group Performance,'S Wonderful,Tony Bennett & Diana Krall,FALSE
22462,2018,61,777,Work,Best Pop Duo/Group Performance,The Middle,"Zedd, Maren Morris & Grey",FALSE
22463,2018,61,777,Work,Best Pop Duo/Group Performance,Shallow,Lady Gaga & Bradley Cooper,TRUE
22464,2018,61,778,Work,Best R&B Performance,Y O Y,Lalah Hathaway,FALSE
22465,2018,61,778,Work,Best R&B Performance,First Began,PJ Morton,FALSE
22466,2018,61,778,Work,Best R&B Performance,Summer,The Carters,FALSE
22467,2018,61,778,Work,Best R&B Performance,Long As I Live,Toni Braxton,FALSE
22468,2018,61,778,Work,Best R&B Performance,Best Part,H.E.R. Featuring Daniel Caesar,TRUE
